,acousticness,danceability,duration_ms,energy,loudness,speechiness,tempo
23,0.5577863181076784,0.5112960760998813,0.21687658291858136,0.6816096513981712,0.7272338043012877,0.34689134224288204,0.2859369716836778
24,0.06451705657869786,0.7336504161712247,0.25546489731149563,0.5697152796850682,0.7580937325033758,0.06798373038930854,0.5415403483234285
25,0.10351226307283896,0.910820451843044,0.1766259369311108,0.6724546573489172,0.7493330698547573,0.3097036606624055,0.41838354547173817
26,0.1738644397375265,0.6325802615933414,0.2868839615626772,0.6002319265159145,0.7682705924974474,0.05554909936083671,0.5471967356856721
27,0.06944170894522599,0.7003567181926279,0.2363003649437485,0.7060229688628482,0.8235352237921153,0.029169087739686232,0.5358667682944301
28,0.3728605965890712,0.5255648038049939,0.27660798887790483,0.3815292908948498,0.7695879853769391,0.009645554909936082,0.3226605078713758
29,0.7437170707214954,0.6206896551724139,0.2105434841444619,0.5564913993917017,0.7909297500247009,0.010807669959325977,0.6336987730166824
30,0.17285940864231664,0.6539833531510109,0.24639115930179226,0.5585258425137579,0.7964957349405526,0.12376525276002324,0.9313210272045296
31,0.2844178602106069,0.7788347205707491,0.18303595593325606,0.5534397347086168,0.762704607581596,0.021382916908773964,0.5074702137048477
32,0.05235618032665903,0.8692033293697978,0.2951642816647817,0.6032835911989991,0.7884925731976418,0.17838466008134807,0.33552062260377197
33,0.11758269840577645,0.5434007134363854,0.28004660796038894,0.534112525049081,0.7785462569574809,0.07821034282393957,0.6897124813029749
34,0.7005007336274731,0.5029726516052317,0.2490306626820089,0.5859908246615195,0.7710041827223924,0.01592097617664149,0.4996590121093682
35,0.08481868470193628,0.6432818073721761,0.1697173608954654,0.7161951844731302,0.802160524322366,0.21789657176060429,0.3761755485893417
36,0.19396506164172286,0.5338882282996433,0.2413016042140889,0.9094672810684896,0.8892401936567532,0.045671121441022665,0.24366020413426326
37,0.3477348192088257,0.6040428061831153,0.22570816465487034,0.7192468491562148,0.8236010934360899,0.013015688553166763,0.3468907062174413
38,0.740701977435866,0.4197384066587396,0.25928099529077275,0.4089942730426113,0.7004577940256231,0.020569436374201045,0.7488323313829206
39,0.06924070272618403,0.5065398335315101,0.2874537410295346,0.5371641897321655,0.8010078055528109,0.018245206275421262,0.5986085401706658
40,0.09949213869199967,0.8156956004756242,0.3302484523365232,0.7284018432054686,0.8474459045548858,0.12376525276002324,0.5533230559392067
41,0.04019530407462018,0.6765755053507729,0.2626298741072268,0.7151779629121019,0.7977472581760695,0.04288204532248692,0.4727754121941854
42,0.5829120954879239,0.7241379310344829,0.2847373174212921,0.5585258425137579,0.7152784639199024,0.10981987216734457,0.5766821591697088
43,0.007943856229336998,0.4518430439952437,0.29229686649782205,0.8392789933575433,0.8252148997134671,0.02579895409645554,0.5761090702778907
44,0.4180869958735132,0.5291319857312722,0.27871617290527706,0.32558210503829843,0.763165695089418,0.009877977919814058,0.3226719696492123
45,0.36984550330344174,0.9167657550535078,0.25885081179329544,0.4618897942160782,0.6567203504265059,0.04880883207437536,0.398336896035944
46,0.19497009273693272,0.7122473246135554,0.23127348559739955,0.6256624655416198,0.8056845502750056,0.010459035444509008,0.6105517126761529
47,0.6381888057244641,0.4875148632580262,0.2677963494229559,0.43645925519037293,0.6961762671672759,0.10749564206856478,0.7359091768724245
48,0.08512019403049921,0.845422116527943,0.3166406942193025,0.7304362863275251,0.8681289727629021,0.03009877977919814,0.5189434533190443
49,0.15376381783333004,0.845422116527943,0.2720027463370303,0.8016417955994996,0.8405954615815301,0.2399767576990122,0.3235144103201847
50,0.3919561873980579,0.8596908442330559,0.2848840356340079,0.3469437578198908,0.6432500082337054,0.2539221382916909,0.4500524376336013
51,0.19999524821298184,0.7942925089179547,0.25782520875295223,0.5381814112931939,0.7699502684187991,0.022777454968041837,0.5584865868544868
52,0.021200216375154558,0.5208085612366231,0.2515761524501942,0.6571963339334941,0.8008431314428746,0.024171993027309702,0.3470167857736413
53,0.09607503296828628,0.6872770511296076,0.2566286718725518,0.6490585614452685,0.7938280143595823,0.02603137710633353,0.5986371946152568
54,0.01617506089910544,0.6896551724137931,0.15600134467954174,0.7924868015502458,0.8515298224813095,0.0577571179546775,0.592757302585204
55,0.14974369345249075,0.8917954815695601,0.215452134251438,0.4252698180190627,0.7064189968053223,0.2132481115630448,0.3467760884390778
56,0.003823228738976731,0.7966706302021405,0.2608421910299619,0.5778530521732939,0.8097025985574547,0.03021499128413713,0.5932215045875765
57,0.5376856962034819,0.7395957193816884,0.2505462760638495,0.5035958782182348,0.7281230444949445,0.2678675188843695,0.3007169342036643
58,0.09738157339205904,0.5279429250891794,0.22944449350878746,0.7609529331583713,0.8134901030859928,0.046019755955839625,0.5995312132864927
59,0.02371279411317911,0.8965517241379308,0.30114554161811674,0.5585258425137579,0.7340183776306688,0.11330621731551425,0.3352398090467812
60,0.21607574573633898,0.5945303210463733,0.2831034748000787,0.8077451249656689,0.8413529624872377,0.016037187681580467,0.4793831271168471
61,0.1788895952135756,0.8489892984542213,0.31821328554782874,0.5117336507064605,0.6903138688535388,0.3631609529343405,0.5076879874837386
62,0.056074795378935366,0.5291319857312722,0.2512727448840926,0.5707325012460965,0.7187366202285677,0.02486926205694364,0.37567123036454175
63,0.03336109262719339,0.741973840665874,0.2527342292165817,0.4466314708006551,0.6757566775351578,0.10052295177222544,0.21589404732568065
64,0.04723052174108893,0.6099881093935791,0.2027318076538476,0.7863834721840764,0.7664262424661594,0.07332945961650203,0.6566853684675029
65,0.4814039548717321,0.9583828775267538,0.3132262907641597,0.5585258425137579,0.6961762671672759,0.15746658919233006,0.4174494105780747
66,0.023411284784616158,0.5612366230677763,0.2507029654172353,0.6592307770555504,0.7836840891874979,0.038698431144683326,0.6048036310912186
67,0.16682922207105774,0.5743162901307968,0.28773293296829466,0.6002319265159145,0.7453808912162829,0.15281812899477049,0.6164258738172878
68,0.009511704737864323,0.4244946492271106,0.3549270254947823,0.7924868015502458,0.8575898297269703,0.024985473561882632,0.6333205343480827
69,0.5457259449651605,0.6123662306777646,0.20590975263024447,0.5676808365630118,0.6785232025820899,0.06949447995351539,0.26076690755503085
70,0.3316543216854685,0.7205707491082045,0.2813756185668337,0.4466314708006551,0.6016203932417745,0.4677513073794305,0.23284028585673924
71,0.368840472208232,0.5707491082045184,0.2567440522145904,0.7273846216444404,0.8101307512432895,0.1481696687972109,0.6112909973465983
72,0.4623083640627454,0.6718192627824018,0.22452872115847566,0.5727669443681529,0.6959786582353522,0.09703660662405576,0.34638638799264143
73,0.3246191040189997,0.8275862068965516,0.3086110770826152,0.7762112565737944,0.8402002437176826,0.0347472399767577,0.5008911532267769
74,0.4060266227309953,0.4887039239001189,0.1944087540917288,0.46595868046019107,0.8460955768534071,0.3945380592678675,0.3196059440779859
75,0.009913717175948251,0.5600475624256838,0.2790779828667315,0.7975729093553868,0.7866482231663537,0.05183033120278907,0.4273466557397718
76,0.4110517782070444,0.7728894173602854,0.2084694868851011,0.8321584424303458,0.9055099957184732,0.2492736780941313,0.6912368977552108
77,0.04863756527438269,0.6254458977407846,0.1709908180038916,0.5412330759762785,0.736784902677601,0.3492155723416617,0.725610769486455
78,0.1839147506896247,0.6206896551724139,0.3439573463091111,0.6795752082761146,0.7754833185126634,0.036722835560720514,0.1919389316476878
79,0.033863608174798304,0.6337693222354339,0.21830103158572475,0.7100918551069609,0.842308072324869,0.02882045322486926,0.3643469938622179
80,0.002818197643766909,0.5945303210463733,0.2478141835202685,0.6958507532525661,0.773046141685604,0.00325392213829169,0.3295719599067011
81,0.17587450192794613,0.4565992865636148,0.18344904604672765,0.6185419146144222,0.8281131640483482,0.010691458454386984,0.2565260497555776
82,0.0012704497571437835,0.9916765755053508,0.18870668607715385,0.4852858901197271,0.7791720185752395,0.463102847181871,0.5017565174534221
83,0.05336121142186885,0.7526753864447087,0.24074606923390304,0.6287141302247043,0.7864506142344301,0.031958163858221963,0.5814617205274709
84,0.30351345101959354,0.6730083234244946,0.3866523462093997,0.5198714231946862,0.7003260547376741,0.35967460778617083,0.3467359722166505
85,0.5909523442496025,0.8085612366230679,0.2660100907943581,0.34897820094194715,0.6520436057043111,0.3341080766995932,0.2781429627549529
86,0.16381412878542828,0.5576694411414982,0.34450718349462844,0.4456142492396269,0.7712347264763033,0.000813480534572919,0.31836807207165896
87,0.02160222881323848,0.7550535077288942,0.2430465538313396,0.7060229688628482,0.8279814247603992,0.12144102266124344,0.6164029502616151
88,0.6180881838202676,0.6313912009512483,0.2556215866648814,0.3693226321625113,0.7074399762869281,0.03253922138291692,0.2980234164121196
89,0.6301485569627856,0.6420927467300832,0.29341648315019675,0.6551618908114377,0.7833547409676249,0.1516560139453806,0.8053446270050948
90,0.05939139799312777,0.6896551724137931,0.2912142855107931,0.8931917360920383,0.7664591772881466,0.24694944799535154,0.7490042580504661
91,0.08954233084942242,0.5422116527942924,0.269505687823528,0.9145533888736308,0.7658992853143628,0.05578152237071468,0.3088777200231527
92,0.10009515734912557,0.9274673008323426,0.18582360197485565,0.3622020812353139,0.6512861047986035,0.08320743753631607,0.4612677872464798
93,0.035170148598571066,0.9916765755053508,0.17196798978955194,0.34185765001474977,0.6725290649804038,0.5897733875653689,0.4611130532456889
94,0.8200994339574418,0.4530321046373365,0.25473700404258537,0.35915041655222923,0.7271679346573131,0.02149912841371295,0.6040070375315915
95,0.2572820206399417,0.4637336504161713,0.2268804859079293,0.7640045978414558,0.8772519184533807,0.07298082510168506,0.5872671110015875
96,0.6512542099621919,0.5588585017835911,0.28999780634905264,0.534112525049081,0.7471593716035965,0.09819872167344566,0.18576676428280786
97,0.0169790857752733,0.5541022592152199,0.2590659035420341,0.8586062030170794,0.8106906432170733,0.5119116792562463,0.4629240141438338
98,0.013059464503954994,0.7181926278240192,0.29460447333859435,0.6846613160812557,0.7780522346276717,0.06403253922138291,0.7022688589227073
99,0.5467309760603704,0.4577883472057076,0.26740747493682576,0.4771481176315013,0.7334914204788723,0.004183614177803604,0.2834898821156149
100,0.4743687372052632,0.6682520808561236,0.21267730824784267,0.3906842849441036,0.6911043045812337,0.2144102266124346,0.28906030614408595
101,0.0575823420217501,0.5850178359096314,0.2703788748564868,0.7141607413510739,0.7380034910911306,0.0505520046484602,0.576114801166809
102,0.2020053104034015,0.6801426872770513,0.2519294157196457,0.7100918551069609,0.8023910680762769,0.037420104590354435,0.6217040225109316
103,0.06713013742624341,0.6694411414982164,0.2256084532481703,0.6043008127600273,0.8052563975891709,0.023474723997675768,0.20354398170700247
104,0.4814039548717321,0.6741973840665876,0.2265158270491406,0.5514052915865606,0.6408457662286335,0.20162696106914585,0.2048105081579204
105,0.17185437754710686,0.7407847800237812,0.2324486557477928,0.6582135554945223,0.8783058327569738,0.02603137710633353,0.38690950353309306
106,0.4904492347286203,0.7645659928656361,0.2258790984949275,0.7009368610577071,0.7821032177321081,0.08518303312027889,0.3750522943613783
107,0.1105474807393077,0.7217598097502973,0.2445493471751759,0.8647095323832484,0.8917761749497743,0.042765833817547935,0.3122875989294699
108,0.2974832644483346,0.6468489892984544,0.2235430026808124,0.8860711851648407,0.8851562757303296,0.14468332364904124,0.3409706979649613
109,0.7547724127688034,0.4411414982164091,0.2287863982245672,0.401873722115414,0.7920824687942561,0.01092388146426496,0.4034201945063699
110,0.0026473423575812394,0.7158145065398336,0.2295641471968275,0.7528151606701456,0.7694562460889898,0.242300987797792,0.6624850280527013
111,0.06622560944055457,0.9464922711058265,0.28797508924170906,0.7050057473018199,0.7704113559266211,0.09355026147588613,0.490134274727353
112,0.1849197817848345,0.7550535077288942,0.2788500710799885,0.5219058663167425,0.8364127391891446,0.008715862870424172,0.3753216461405328
113,0.12260785388182555,0.7824019024970272,0.20644392088042324,0.8453823227237125,0.8471824259789875,0.14003486345148172,0.8630260239665775
114,0.06069793841690055,0.6480380499405469,0.2275300345001467,0.7538323822311738,0.8625629878470507,0.00825101685066822,0.4520926340884734
115,0.01607455778958446,0.8049940546967895,0.2957682478996505,0.8921745145310099,0.8371373052728649,0.015804764671702498,0.4729014917503853
116,0.9236176367640536,0.7693222354340072,0.22068270975718848,0.4191664886528935,0.6460165332806376,0.029866356769320163,0.4615887170258979
117,0.570851722345406,0.8573127229488704,0.3048291658713495,0.5402158544152503,0.754339162796825,0.03253922138291692,0.4897732287255076
118,0.013059464503954994,0.8596908442330559,0.26373097292692865,0.5595430640747863,0.8157296709811283,0.021034282393957,0.5419644341033737
119,0.49245929691904,0.7431629013079668,0.2183879229544205,0.6256624655416198,0.744820999242499,0.07797791981406159,0.6162023691494788
120,0.04170285071743492,0.774078478002378,0.18290205775854454,0.5971802618328299,0.755360142278431,0.2411388727484021,0.679373957694578
121,0.2562769895447319,0.6932223543400713,0.25590647639831005,0.7406085019378071,0.7556894904983038,0.4084834398605461,0.3755451508083418
122,0.4251222135399821,0.6361474435196195,0.2412802374840818,0.7009368610577071,0.8057174850969928,0.0410226612434631,0.4894121827236623
123,0.0733613302165443,0.741973840665874,0.14215997698090954,0.3377887637706369,0.6933438724763692,0.08901801278326553,0.5128228639544279
124,0.0012402988242874887,0.38525564803804985,0.25714147339272336,0.7100918551069609,0.8300563185455982,0.052295177222545036,0.875009312694492
125,0.6964806092466338,0.6064209274673009,0.2689772173680177,0.3164271109890445,0.4981391825577182,0.0820453224869262,0.6048838635360729
126,0.013260470722996956,0.5719381688466112,0.18280092190317734,0.5188542016336579,0.7997892171392813,0.014061592097617658,0.6901709524164293
127,0.12964307154829433,0.7015457788347206,0.2513382695227813,0.8107967896487536,0.8279484899384119,0.024055781522370718,0.4896987271695712
128,0.3547700368752944,0.6527942925089181,0.24666322899721665,0.3845809555779344,0.6175937819056088,0.0821615339918652,0.4894866842795985
129,0.4160769336830936,0.7348394768133175,0.31824035007250445,0.5229230878777708,0.794717254553239,0.013131900058105748,0.3181388365149318
130,0.018587135527609013,0.6825208085612366,0.27882443100398,0.8636923108222204,0.8184961960280603,0.08959907030796048,0.3760494690331416
131,0.2341663054501158,0.6480380499405469,0.33472549449735484,0.5615775071968426,0.7262457596416692,0.0147588611272516,0.519224266876035
132,0.022707763017969285,0.6753864447086801,0.3233128117762021,0.6612652201776071,0.7194941211342752,0.03428239395700175,0.6902970319726291
133,0.2060254347842408,0.5897740784780023,0.2579306179543208,0.8850539636038126,0.9006027072423672,0.03242300987797792,0.31853426785028616
134,0.4160769336830936,0.4149821640903685,0.2605031722471818,0.46595868046019107,0.8014030234166584,0.0056943637420104574,0.2660049400262474
135,0.6984906714370533,0.27110582639714625,0.2705312908638712,0.5564913993917017,0.7354675097981095,0.04241719930273097,0.2610190666674307
136,0.07195428668325055,0.7455410225921522,0.24669314241922666,0.6917818670084531,0.8036755261337811,0.3015688553166763,0.5304911944891771
137,0.011451414751619279,0.9167657550535078,0.15156133818405587,0.5208886447557143,0.7056285610776273,0.35735037768739103,0.3699632650020344
138,0.4954743902046695,0.7526753864447087,0.24062499109719585,0.5717497228071248,0.7382999044890162,0.042998256827425904,0.6443410337377431
139,0.6190932149154775,0.7966706302021405,0.2947839538706544,0.3510126440640036,0.6342917366531633,0.07786170830912259,0.6099499693397442
140,0.6653246452951294,0.4613555291319858,0.21617432972567968,0.4649414588991629,0.7754503836906761,0.008948285880302147,0.5350185967345393
141,0.2291411499740667,0.6361474435196195,0.22515690302068586,0.4964753272910373,0.7095478048941144,0.07042417199302729,0.24339085235510885
142,0.2030103414986113,0.887039239001189,0.2189135445125964,0.5178369800726297,0.7640220004610874,0.14003486345148172,0.3179726407363046
143,0.15878897330937916,0.9036860879904876,0.30126092196015536,0.6073524774431119,0.7513420939959818,0.11795467751307374,0.541712274990974
144,0.004205140555156464,0.727705112960761,0.2713289821174715,0.5992147049548863,0.7730790765075914,0.02789076118535735,0.4096439398715135
145,0.005813190307492178,0.544589774078478,0.22866389563919284,0.8250378915031483,0.7637255870632018,0.2248692620569437,0.8516158241304808
146,0.17285940864231664,0.3697978596908443,0.2361037910276827,0.5259747525608554,0.8039719395316668,0.08611272515979082,0.32593284544365675
147,0.04049681340318313,0.8394768133174793,0.2797617182269603,0.5432675190983349,0.7823337614860191,0.08343986054619405,0.3297037703518192
148,0.12160282278661574,0.6777645659928655,0.24038283482378145,0.8769161911155869,0.7849356124230148,0.05124927367809413,0.4901801218386984
149,0.3406996015423569,0.7312722948870392,0.22841461712244274,0.6948335316915377,0.7986694331917135,0.013364323067983729,0.3354976990480993
150,0.5386907272986918,0.4661117717003567,0.2649089919746562,0.3815292908948498,0.7368837071435628,0.0073213248111563016,0.28823505813986805
151,0.18592481288004434,0.6825208085612366,0.2643235435724603,0.5595430640747863,0.7554589467443927,0.1818710052295177,0.20348094192890254
152,0.30049835773396405,0.5029726516052317,0.2687265144026005,0.5005442135351501,0.782432565951981,0.021382916908773964,0.5185250984280171
153,0.05215517410761706,0.6206896551724139,0.22199177808229326,0.4507003570447679,0.7775911471198498,0.02556653108657756,0.2781830789773801
154,0.022406253689406342,0.6801426872770513,0.2595530649861971,0.6358346811519018,0.7513091591739945,0.2818128994770482,0.5989180081722475
155,0.09496949876355547,0.5600475624256838,0.2654574047115065,0.7263674000834124,0.8191878272897934,0.03033120278907612,0.3585473342770197
156,0.4653234573483748,0.7146254458977408,0.2048926962819041,0.4669759020212193,0.7411322991799228,0.01173736199883788,0.3407930404084977
157,0.016275564008626425,0.5862068965517242,0.3175181545982628,0.7365396156936944,0.7831571320357013,0.09819872167344566,0.3917406428911188
158,0.4954743902046695,0.7871581450653984,0.2631241577947256,0.5595430640747863,0.8432631821625003,0.23532829750145265,0.5418383545471737
159,0.5869322198687632,0.4470868014268728,0.27758658511223233,0.6948335316915377,0.7398478411224187,0.02173155142359093,0.5754672107190546
160,0.6040177484873301,0.7895362663495842,0.22800580035497264,0.1811366433722929,0.5853176563580673,0.0346310284718187,0.31216151937327
161,0.19597512383214255,0.6646848989298455,0.2681182748217303,0.680592429837143,0.7850344168889767,0.03393375944218478,0.6331199532359464
162,0.10853741854888807,0.4756242568370987,0.24652363302783656,0.4303559258242038,0.6300760794387906,0.18884369552585706,0.6913916317560015
163,0.1065273563584684,0.3733650416171225,0.2370652938780045,0.8230034483810921,0.8448111187959029,0.3701336432306798,0.24756293948754385
164,0.05919039177408581,0.8382877526753865,0.2797303803562831,0.6266796871026479,0.7870105062082139,0.11911679256246367,0.295329898620575
165,0.03687870146042777,0.8561236623067776,0.4580343178172889,0.7884179153061329,0.8156638013371538,0.3747821034282393,0.6049870195366002
166,0.3527599746848748,0.727705112960761,0.2952440507901417,0.5137680938285168,0.7781181042716463,0.06066240557815224,0.5531625910494977
167,0.5909523442496025,0.34244946492271106,0.2153438761527351,0.41713204553083705,0.7668873299739815,0.02196397443346891,0.25558045308407784
168,0.09959264180152064,0.6967895362663497,0.2922199462697963,0.7314535078885533,0.7712017916543159,0.10981987216734457,0.5299811453754592
169,0.1899449372608836,0.7241379310344829,0.2635030611401857,0.4456142492396269,0.640549352830748,0.13422428820453225,0.2381012418836285
170,0.2261260566884372,0.8323424494649228,0.29493636987803873,0.5849736031004914,0.7880314856898197,0.016385822196397445,0.3755623434750964
171,0.5979875619160713,0.6611177170035671,0.3142903539185159,0.4547692432888808,0.7050357342818561,0.02823939570017432,0.638741955264681
172,0.3798958142555399,0.7122473246135554,0.2283861281490999,0.6154902499313376,0.8395415472779368,0.04904125508425333,0.3466729324385505
173,0.21105059026028988,0.8335315101070153,0.2419995840609892,0.7853662506230483,0.7724862497118202,0.1481696687972109,0.586682560331933
174,0.04783354039821483,0.7395957193816884,0.20180021822553584,0.7670562625245405,0.8342390409379836,0.018012783265543283,0.4725748310820491
175,0.09346195212074077,0.5921521997621879,0.25030411979043515,0.5931113755887171,0.8132595593320817,0.011388727484020918,0.4901571982830257
176,0.02451681898934696,0.6016646848989298,0.3593257229789211,0.9593111375588718,0.8559430886276059,0.014875072632190584,0.5874963465583146
177,0.16682922207105774,0.6456599286563613,0.26640038972915536,0.5961630402718017,0.7192306425583771,0.014991284137129576,0.4840996486965092
178,0.061200453964505463,0.8561236623067776,0.26137635928014064,0.5686980581240401,0.710634654019695,0.13190005810575248,0.2322328116314121
179,0.32662916620941945,0.8299643281807372,0.2770096834020393,0.6907646454474251,0.7196587952442117,0.01173736199883788,0.4838818749176184
180,0.6140680594394284,0.5945303210463733,0.31854233318993885,0.4985097704130937,0.6907749563613608,0.04485764090644974,0.6038866888643097
181,0.0029991032409046768,0.8145065398335314,0.24036289254244145,0.8199517836980073,0.7988341073016499,0.2864613596746077,0.8164797441731186
182,0.02109971326563357,0.3531510107015458,0.27909650069940434,0.6907646454474251,0.795046602773112,0.1307379430563626,0.2829798330018969
183,0.12059779169140593,0.7883472057074911,0.292087472543752,0.3957703927492447,0.7344794651384908,0.08436955258570597,0.4725232530817854
184,0.05155215545049117,0.6183115338882283,0.2914607151302089,0.7385740588157508,0.7867799624543028,0.2399767576990122,0.6858555930610397
185,0.0010392926052455247,0.9417360285374554,0.2275072433214724,0.5809047168563786,0.7322728320653427,0.2876234747239977,0.5760976085000545
186,0.1467286001668613,0.6884661117717004,0.2605402079125275,0.7741768134517379,0.8276850113625135,0.16676350958744918,0.7708561374954868
187,0.07557239862600591,0.4447086801426873,0.3102064595898158,0.7070401904238762,0.7088891084543687,0.3968622893666473,0.7793206604276388
188,0.6904504226753749,0.4304399524375743,0.3268924512767334,0.269634919181747,0.5377927082304119,0.3224869262056943,0.3043273942221177
189,0.3819058764459597,0.8751486325802615,0.2533994467441377,0.8169001190149227,0.8453051411257122,0.03823358512492736,0.4728040666387763
190,0.2261260566884372,0.4126040428061832,0.2741294481970753,0.6104041421261965,0.7937621447156078,0.1411969785008716,0.2314419489607033
191,0.23617636764053546,0.6254458977407846,0.3350103842307835,0.5778530521732939,0.6836939696340939,0.0809994189424753,0.3152963156115144
192,0.1869298439752542,0.5600475624256838,0.26338910524681425,0.5900597109056324,0.8144122781016367,0.0399767576990122,0.6444671132939429
193,0.03396411128431928,0.910820451843044,0.4010250332608764,0.5137680938285168,0.8014359582386457,0.18651946542707729,0.5646014453301851
194,0.7145711689604105,0.5719381688466112,0.3116622461276363,0.4639242373381346,0.6049468102624905,0.4061592097617665,0.8744362238026739
195,0.002617191424724945,0.7514863258026159,0.26747299957551435,0.7019540826187353,0.7808187596746039,0.054503195816385824,0.4388485497985592
196,0.4783888615861026,0.539833531510107,0.320768746456684,0.4039081652374704,0.7368507723215756,0.0273097036606624,0.4334099362152063
197,0.5839171265831337,0.8263971462544591,0.3022195759131429,0.6531274476893814,0.8742877844745248,0.06705403834979662,0.323680606098812
198,0.6522592410574016,0.5671819262782403,0.23999111144031698,0.4761308960704731,0.7913249678885484,0.009877977919814058,0.28357584544938763
199,0.015170029803895618,0.6028537455410226,0.28373023221362176,0.8474167658457691,0.8008431314428746,0.024055781522370718,0.3983827431472895
200,0.1738644397375265,0.6468489892984544,0.3387139507653563,0.5046130997792629,0.6322497776899515,0.02428820453224869,0.6101562813407987
201,0.042406372484081786,0.3923900118906065,0.2246070658351685,0.8128312327708099,0.8007772617989001,0.3527019174898315,0.6744511241138612
202,0.3869310319220087,0.6195005945303209,0.20721739650668208,0.6551618908114377,0.798603563547739,0.028006972690296342,0.5872900345572601
203,0.334669414971098,0.3697978596908443,0.2221798053063562,0.5992147049548863,0.6831999473042848,0.23532829750145265,0.7204587003490112
204,0.14170344469081214,0.6516052318668251,0.2975758732582554,0.588025267783576,0.7480815466192405,0.294596165020337,0.8396210736247298
205,0.10029616356816752,0.6706302021403092,0.2392304558520625,0.6307485733467607,0.7538451404670157,0.1621150493898896,0.2896849730361676
206,0.0536627207504318,0.5457788347205708,0.3522946443579013,0.7334879510106097,0.7702137469946975,0.0747239976757699,0.2774380634180167
207,0.037381217008032666,0.6741973840665876,0.2356607874922011,0.6846613160812557,0.8842341007146856,0.10981987216734457,0.3245746247700481
208,0.07919051056876128,0.7954815695600477,0.2539820462489993,0.5971802618328299,0.8101307512432895,0.04485764090644974,0.4040505922873697
209,0.14773363126207112,0.7431629013079668,0.27788856822966673,0.5992147049548863,0.813061950400158,0.23416618245206275,0.5365602058535298
210,0.4030115294453659,0.7110582639714624,0.22046619355978267,0.412045937725696,0.7534499226031682,0.04811156304474142,0.427799395964308
211,0.02049669460850768,0.7146254458977408,0.2802417574277876,0.8148656758928663,0.8729045219510588,0.056595002905287614,0.6163456413724332
212,0.5175850742992856,0.7479191438763377,0.3076239341562849,0.23911827235090075,0.7635609129532654,0.13422428820453225,0.3294974583507647
213,0.4703486128244239,0.7538644470868014,0.23888858817194805,0.5269919741218836,0.8446793795079537,0.04218477629285298,0.4839105293622094
214,0.3406996015423569,0.6646848989298455,0.24234572508710506,0.5839563815394632,0.7891512696373876,0.11214410226612437,0.6709438200959351
