,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
29,0.7437170707214954,0.6206896551724139,0.2105434841444619,0.5564913993917017,0.0,0.11444573602451653,0.790929750024701,0.010807669959325975,0.6336987730166824,0.47860822033007455
30,0.17285940864231664,0.6539833531510109,0.24639115930179226,0.5585258425137579,0.0,0.3194547183768361,0.7964957349405526,0.12376525276002324,0.9313210272045296,0.11489540628613475
31,0.28441786021060694,0.7788347205707491,0.18303595593325603,0.5534397347086168,3.497942386831276e-06,0.10599175737081262,0.762704607581596,0.021382916908773964,0.5074702137048477,0.12225375801534742
32,0.05235618032665903,0.8692033293697978,0.2951642816647817,0.6032835911989991,0.0,0.08105252034238612,0.7884925731976418,0.17838466008134807,0.335520622603772,0.5006832755177125
33,0.11758269840577645,0.5434007134363854,0.280046607960389,0.534112525049081,6.748971193415637e-05,0.12184296734650744,0.778546256957481,0.07821034282393957,0.6897124813029749,0.11804898559865447
34,0.7005007336274731,0.5029726516052317,0.24903066268200894,0.5859908246615195,0.0,0.06932262496037196,0.7710041827223924,0.015920976176641493,0.49965901210936825,0.4365604961631451
35,0.08481868470193628,0.643281807372176,0.1697173608954654,0.7161951844731302,1.522633744855967e-06,0.04343231533340379,0.802160524322366,0.21789657176060429,0.37617554858934166,0.47230106170503516
36,0.19396506164172292,0.5338882282996433,0.24130160421408894,0.9094672810684896,0.0,0.05104089612173729,0.8892401936567532,0.04567112144102266,0.24366020413426323,0.6867444549563754
37,0.3477348192088257,0.6040428061831153,0.22570816465487034,0.7192468491562148,0.0,0.09436753672196976,0.8236010934360899,0.013015688553166763,0.34689070621744134,0.23262903395353723
38,0.740701977435866,0.41973840665873957,0.25928099529077275,0.40899427304261143,0.0,0.10599175737081262,0.7004577940256231,0.020569436374201045,0.7488323313829206,0.23052664774519077
39,0.06924070272618403,0.5065398335315101,0.2874537410295346,0.5371641897321655,0.0,0.19053154390785165,0.8010078055528109,0.018245206275421266,0.5986085401706658,0.2767791443288132
40,0.09949213869199967,0.8156956004756242,0.33024845233652317,0.7284018432054686,0.0,0.37651907428933745,0.8474459045548858,0.12376525276002324,0.5533230559392067,0.6541574687270051
41,0.04019530407462018,0.6765755053507729,0.2626298741072268,0.7151779629121019,3.1995884773662548e-06,0.2940927824157244,0.7977472581760695,0.04288204532248692,0.4727754121941854,0.34300430989172703
42,0.5829120954879239,0.7241379310344829,0.2847373174212921,0.5585258425137579,0.0,0.10176476804396067,0.7152784639199024,0.10981987216734455,0.5766821591697088,0.43235572374645215
43,0.007943856229336998,0.4518430439952437,0.29229686649782205,0.8392789933575433,0.0,0.21483673253725033,0.825214899713467,0.02579895409645554,0.5761090702778907,0.4281509513297592
44,0.4180869958735132,0.5291319857312722,0.27871617290527706,0.32558210503829843,0.0,0.0755574342174786,0.763165695089418,0.009877977919814058,0.3226719696492123,0.2620624408703878
45,0.36984550330344174,0.9167657550535078,0.25885081179329544,0.4618897942160782,1.7592592592592595e-05,0.23491493183979711,0.6567203504265059,0.04880883207437536,0.398336896035944,0.6415431514769262
46,0.19497009273693272,0.7122473246135554,0.23127348559739955,0.6256624655416198,0.010144032921810698,0.24548240515692699,0.8056845502750056,0.010459035444509008,0.610551712676153,0.24524335120361607
47,0.6381888057244641,0.48751486325802623,0.2677963494229559,0.43645925519037304,1.98559670781893e-05,0.08834407693120575,0.6961762671672759,0.10749564206856478,0.7359091768724245,0.3608745926626721
48,0.08512019403049921,0.845422116527943,0.31664069421930247,0.7304362863275251,0.0,0.14086441931734123,0.8681289727629021,0.03009877977919814,0.5189434533190443,0.422894985808893
49,0.15376381783333004,0.845422116527943,0.2720027463370303,0.8016417955994996,3.4259259259259256e-06,0.04871605199196871,0.8405954615815301,0.2399767576990122,0.3235144103201847,0.5921370755807841
50,0.3919561873980579,0.859690844233056,0.2848840356340079,0.3469437578198908,9.650205761316872e-06,0.7780830603402726,0.6432500082337054,0.25392213829169086,0.45005243763360125,0.267318406391254
51,0.19999524821298184,0.7942925089179547,0.25782520875295223,0.5381814112931939,1.7078189300411522e-05,0.15777237662474905,0.7699502684187991,0.022777454968041833,0.5584865868544868,0.3850520340586565
52,0.021200216375154554,0.5208085612366231,0.2515761524501942,0.6571963339334941,1.4094650205761314e-05,0.20849624854697243,0.8008431314428746,0.024171993027309702,0.34701678577364126,0.3535162409334594
53,0.09607503296828628,0.6872770511296076,0.2566286718725518,0.6490585614452685,0.0,0.12501320934164642,0.7938280143595823,0.02603137710633353,0.5986371946152568,0.3261852202249552
54,0.01617506089910544,0.6896551724137931,0.15600134467954177,0.7924868015502458,2.8497942386831277e-06,0.46000211349466347,0.8515298224813095,0.0577571179546775,0.592757302585204,0.724587406706612
55,0.14974369345249075,0.8917954815695601,0.21545213425143797,0.4252698180190627,5.2160493827160494e-05,0.10387826270738666,0.7064189968053223,0.21324811156304477,0.3467760884390778,0.32092925470408906
56,0.003823228738976731,0.7966706302021405,0.26084219102996187,0.5778530521732939,0.0,0.3627813589770686,0.8097025985574547,0.03021499128413713,0.5932215045875765,0.3566698202459792
57,0.5376856962034819,0.7395957193816884,0.2505462760638495,0.5035958782182348,2.623456790123457e-06,0.09331078939025679,0.7281230444949445,0.2678675188843695,0.3007169342036643,0.4113318616629874
58,0.09738157339205904,0.5279429250891794,0.22944449350878746,0.7609529331583713,0.0,0.40082426291873613,0.8134901030859928,0.046019755955839625,0.5995312132864927,0.48806895826763375
59,0.023712794113179107,0.896551724137931,0.30114554161811674,0.5585258425137579,0.0,0.09014054739511781,0.7340183776306688,0.11330621731551423,0.3352398090467812,0.33038999264164826
60,0.216075745736339,0.5945303210463733,0.2831034748000787,0.8077451249656689,0.0,0.25076614181549195,0.8413529624872377,0.01603718768158047,0.47938312711684705,0.48806895826763375
61,0.17888959521357561,0.8489892984542213,0.31821328554782874,0.5117336507064605,0.0,0.07270421642185354,0.6903138688535388,0.3631609529343405,0.5076879874837386,0.33249237884999466
62,0.056074795378935366,0.5291319857312722,0.2512727448840926,0.5707325012460965,0.0,0.07978442354433055,0.7187366202285677,0.024869262056943637,0.37567123036454175,0.4428676547881846
63,0.03336109262719339,0.741973840665874,0.25273422921658173,0.44663147080065513,8.528806584362141e-05,0.5667335939976752,0.6757566775351578,0.10052295177222544,0.21589404732568065,0.34615788920424684
64,0.04723052174108893,0.6099881093935791,0.20273180765384757,0.7863834721840764,0.0,0.07111909542428406,0.7664262424661594,0.07332945961650202,0.6566853684675029,0.5795227583307052
65,0.481403954871732,0.9583828775267538,0.31322629076415975,0.5585258425137579,0.0,0.11972947268308147,0.6961762671672759,0.15746658919233003,0.4174494105780747,0.5143487858719646
66,0.02341128478461616,0.5612366230677763,0.2507029654172353,0.6592307770555504,6.172839506172838e-05,0.2338581845080841,0.7836840891874979,0.038698431144683326,0.6048036310912186,0.25260170293282874
67,0.16682922207105774,0.5743162901307968,0.28773293296829466,0.6002319265159145,0.0,0.10704850470252561,0.7453808912162829,0.15281812899477049,0.6164258738172878,0.5301166824345632
68,0.009511704737864323,0.4244946492271106,0.3549270254947823,0.7924868015502458,4.166666666666667e-06,0.18313431258586071,0.8575898297269703,0.02498547356188263,0.6333205343480827,0.03016924208977189
69,0.5457259449651605,0.6123662306777646,0.20590975263024447,0.5676808365630118,0.27366255144032925,0.2549931311423439,0.67852320258209,0.06949447995351539,0.26076690755503085,0.3818984547461368
70,0.33165432168546854,0.7205707491082045,0.28137561856683374,0.44663147080065513,0.00016666666666666666,0.07830497727993237,0.6016203932417745,0.4677513073794305,0.23284028585673924,0.31357090297487644
71,0.36884047220823196,0.5707491082045184,0.2567440522145904,0.7273846216444404,0.0,0.14614815597590616,0.8101307512432895,0.1481696687972109,0.6112909973465983,0.2767791443288132
72,0.4623083640627454,0.6718192627824018,0.22452872115847564,0.5727669443681529,0.07551440329218108,0.4927612807777661,0.6959786582353522,0.09703660662405576,0.34638638799264143,0.3997687375170818
73,0.32461910401899974,0.8275862068965516,0.3086110770826152,0.7762112565737944,0.0,0.13452393532706333,0.8402002437176826,0.0347472399767577,0.5008911532267769,0.7708399032902342
74,0.4060266227309953,0.4887039239001189,0.1944087540917288,0.465958680460191,3.755144032921811e-06,0.3617246116453556,0.8460955768534071,0.3945380592678675,0.3196059440779859,0.6962051928939345
75,0.009913717175948251,0.5600475624256838,0.27907798286673147,0.7975729093553868,1.3991769547325102e-06,0.3934270315967452,0.7866482231663537,0.05183033120278907,0.4273466557397718,0.22737306843267102
76,0.4110517782070444,0.7728894173602854,0.2084694868851011,0.8321584424303458,0.0,0.09331078939025679,0.9055099957184731,0.24927367809413128,0.6912368977552108,0.7971197308945651
77,0.048637565274382684,0.6254458977407846,0.1709908180038916,0.5412330759762785,0.0,0.11655923068794251,0.736784902677601,0.34921557234166173,0.725610769486455,0.5500893514138547
78,0.1839147506896247,0.6206896551724139,0.3439573463091111,0.6795752082761146,3.353909465020576e-05,0.09542428405368275,0.7754833185126634,0.03672283556072051,0.1919389316476878,0.2652160201829076
79,0.033863608174798304,0.6337693222354339,0.21830103158572475,0.7100918551069609,0.0,0.07228151748916833,0.842308072324869,0.02882045322486926,0.3643469938622179,0.7508672343109428
80,0.0028181976437669093,0.5945303210463733,0.2478141835202685,0.6958507532525661,0.0,0.0593892000422699,0.773046141685604,0.00325392213829169,0.3295719599067011,0.1979396615158205
81,0.17587450192794613,0.45659928656361476,0.18344904604672763,0.6185419146144222,0.0,0.10704850470252561,0.8281131640483482,0.010691458454386984,0.2565260497555776,0.3924103857878692
82,0.0012704497571437835,0.9916765755053509,0.18870668607715385,0.48528589011972706,6.7592592592592585e-06,0.10493501003909965,0.7791720185752395,0.463102847181871,0.5017565174534221,0.08335961316093765
83,0.05336121142186885,0.7526753864447087,0.24074606923390304,0.6287141302247043,0.0,0.10387826270738666,0.78645061423443,0.031958163858221963,0.5814617205274709,0.173762220119836
84,0.30351345101959354,0.6730083234244946,0.3866523462093997,0.5198714231946862,0.0,0.043115291133889885,0.7003260547376741,0.35967460778617083,0.34673597221665053,0.4523283927257436
85,0.5909523442496025,0.8085612366230679,0.26601009079435806,0.34897820094194715,0.0,0.0911972947268308,0.6520436057043111,0.3341080766995932,0.27814296275495287,0.04730368968779565
86,0.16381412878542828,0.5576694411414982,0.34450718349462844,0.44561424923962684,0.0,0.09542428405368275,0.7712347264763033,0.000813480534572919,0.31836807207165896,0.1474823925155051
87,0.021602228813238478,0.7550535077288942,0.24304655383133958,0.7060229688628482,0.0,0.22329071119095423,0.8279814247603992,0.12144102266124344,0.6164029502616151,0.49437611689267313
88,0.6180881838202676,0.6313912009512483,0.2556215866648814,0.3693226321625113,0.0,0.17045334460530487,0.7074399762869281,0.032539221382916914,0.2980234164121196,0.520655944497004
89,0.6301485569627856,0.6420927467300832,0.29341648315019675,0.6551618908114377,1.0493827160493827e-06,0.0584381274437282,0.783354740967625,0.15165601394538059,0.8053446270050948,0.43130453064227886
90,0.05939139799312778,0.6896551724137931,0.2912142855107931,0.8931917360920383,0.0,0.12501320934164642,0.7664591772881466,0.24694944799535154,0.7490042580504661,0.8286555240197623
91,0.08954233084942242,0.5422116527942924,0.26950568782352796,0.9145533888736307,0.00011213991769547326,0.1091619993659516,0.7658992853143628,0.05578152237071468,0.3088777200231527,0.7666351308735414
92,0.10009515734912555,0.9274673008323426,0.18582360197485565,0.3622020812353139,0.0,0.25922012046919585,0.6512861047986035,0.08320743753631608,0.46126778724647977,0.7487648481025964
93,0.03517014859857107,0.9916765755053509,0.17196798978955197,0.34185765001474977,0.0,0.09753777871710875,0.6725290649804038,0.5897733875653689,0.46111305324568885,0.5616524755597603
94,0.8200994339574418,0.4530321046373365,0.25473700404258537,0.35915041655222923,0.032613168724279835,0.07217584275599705,0.7271679346573131,0.02149912841371295,0.6040070375315915,0.14853358561967828
95,0.2572820206399417,0.46373365041617126,0.22688048590792934,0.7640045978414558,5.102880658436214e-06,0.16305611328331399,0.8772519184533807,0.07298082510168506,0.5872671110015875,0.271523178807947
96,0.6512542099621919,0.558858501783591,0.28999780634905264,0.534112525049081,4.835390946502057e-06,0.15460213462961006,0.7471593716035965,0.09819872167344566,0.18576676428280783,0.2536528960370019
97,0.0169790857752733,0.55410225921522,0.25906590354203407,0.8586062030170794,0.0,0.11444573602451653,0.8106906432170733,0.5119116792562463,0.4629240141438338,0.1306633028487333
98,0.013059464503954994,0.7181926278240192,0.29460447333859435,0.6846613160812557,0.0,0.27929831977174263,0.7780522346276717,0.06403253922138291,0.7022688589227073,0.4386628823714916
99,0.5467309760603704,0.45778834720570755,0.26740747493682576,0.47714811763150133,0.006152263374485597,0.18524780724928672,0.7334914204788723,0.004183614177803604,0.2834898821156149,0.2694207925996005
100,0.47436873720526324,0.6682520808561236,0.21267730824784267,0.3906842849441036,0.0001965020576131687,0.10704850470252561,0.6911043045812337,0.2144102266124346,0.28906030614408595,0.31146851676653
101,0.057582342021750096,0.5850178359096314,0.2703788748564868,0.7141607413510739,0.0,0.12078622001479446,0.7380034910911306,0.0505520046484602,0.576114801166809,0.4828129927467676
102,0.2020053104034015,0.6801426872770513,0.2519294157196457,0.7100918551069609,0.0,0.10810525203423861,0.8023910680762769,0.03742010459035444,0.6217040225109316,0.7203826342899189
103,0.06713013742624341,0.6694411414982164,0.22560845324817028,0.6043008127600273,0.0,0.10387826270738666,0.805256397589171,0.023474723997675768,0.20354398170700252,0.6552086618311782
104,0.481403954871732,0.6741973840665876,0.2265158270491406,0.5514052915865606,0.13065843621399176,0.13875092465391525,0.6408457662286335,0.20162696106914585,0.20481050815792037,0.2631136339745611
105,0.17185437754710686,0.7407847800237812,0.2324486557477928,0.6582135554945223,0.0,0.10176476804396067,0.8783058327569738,0.02603137710633353,0.38690950353309306,0.43025333753810574
106,0.49044923472862034,0.7645659928656361,0.22587909849492752,0.7009368610577071,3.7037037037037037e-06,0.06942829969354328,0.7821032177321081,0.08518303312027889,0.3750522943613783,0.5101440134552717
107,0.1105474807393077,0.7217598097502973,0.24454934717517587,0.8647095323832484,1.9958847736625517e-06,0.04406636373243157,0.8917761749497743,0.042765833817547935,0.3122875989294699,0.6604646273520444
108,0.2974832644483346,0.6468489892984544,0.22354300268081237,0.8860711851648407,3.096707818930041e-06,0.06720913029694599,0.8851562757303296,0.14468332364904124,0.34097069796496127,0.2168611373909387
109,0.7547724127688034,0.4411414982164091,0.22878639822456717,0.401873722115414,0.0,0.09436753672196976,0.7920824687942561,0.01092388146426496,0.4034201945063699,0.4397140754756648
110,0.0026473423575812394,0.7158145065398336,0.22956414719682747,0.7528151606701456,0.0,0.09859452604882173,0.7694562460889898,0.242300987797792,0.6624850280527013,0.3924103857878692
111,0.06622560944055457,0.9464922711058263,0.28797508924170906,0.7050057473018199,0.0,0.2275177005178062,0.7704113559266211,0.09355026147588612,0.49013427472735294,0.480710606538421
112,0.1849197817848345,0.7550535077288942,0.27885007107998855,0.5219058663167425,3.662551440329219e-05,0.12289971467822043,0.8364127391891446,0.008715862870424172,0.37532164614053276,0.3850520340586565
113,0.12260785388182556,0.7824019024970272,0.20644392088042324,0.8453823227237125,0.001131687242798354,0.15882912395646204,0.8471824259789875,0.14003486345148172,0.8630260239665775,0.489120151371807
114,0.06069793841690055,0.6480380499405469,0.22753003450014672,0.7538323822311738,0.0,0.07777660361407587,0.8625629878470507,0.00825101685066822,0.45209263408847344,0.6142121307684221
115,0.01607455778958446,0.8049940546967895,0.2957682478996505,0.89217451453101,0.0005174897119341564,0.06911127549402939,0.8371373052728649,0.015804764671702495,0.4729014917503853,0.6079049721433827
116,0.9236176367640536,0.7693222354340072,0.22068270975718848,0.4191664886528935,0.009022633744855967,0.08464546127021029,0.6460165332806376,0.029866356769320163,0.4615887170258979,0.16745506149479655
117,0.570851722345406,0.8573127229488704,0.3048291658713495,0.5402158544152503,0.0,0.12078622001479446,0.754339162796825,0.032539221382916914,0.48977322872550755,0.44181646168401123
118,0.013059464503954994,0.859690844233056,0.26373097292692865,0.5595430640747863,0.0,0.08316601500581211,0.8157296709811283,0.021034282393956997,0.5419644341033737,0.8749080206033847
119,0.49245929691904,0.7431629013079668,0.2183879229544205,0.6256624655416198,0.0,0.14931839797104512,0.744820999242499,0.07797791981406159,0.6162023691494788,0.36402817197519177
120,0.04170285071743492,0.774078478002378,0.18290205775854457,0.5971802618328299,0.0,0.1440346613124802,0.755360142278431,0.2411388727484021,0.679373957694578,0.542730999684642
121,0.2562769895447319,0.6932223543400713,0.25590647639831005,0.7406085019378071,0.0,0.09542428405368275,0.7556894904983038,0.40848343986054614,0.37554515080834183,0.41763902028802685
122,0.425122213539982,0.6361474435196195,0.2412802374840818,0.7009368610577071,0.0,0.08580788333509458,0.805717485096993,0.0410226612434631,0.48941218272366227,0.5858299169557447
123,0.0733613302165443,0.741973840665874,0.14215997698090954,0.33778876377063694,0.0,0.1873613019127127,0.6933438724763692,0.08901801278326553,0.5128228639544279,0.4155366340796804
124,0.0012402988242874889,0.38525564803804985,0.25714147339272336,0.7100918551069609,0.00018621399176954733,0.055162210715417936,0.8300563185455982,0.052295177222545036,0.875009312694492,0.47860822033007455
125,0.6964806092466338,0.6064209274673009,0.2689772173680177,0.3164271109890445,0.03158436213991769,0.10387826270738666,0.49813918255771816,0.0820453224869262,0.6048838635360729,0.15694313045306418
126,0.013260470722996957,0.5719381688466112,0.18280092190317737,0.5188542016336579,0.0,0.09436753672196976,0.7997892171392813,0.014061592097617658,0.6901709524164293,0.7813518343319666
127,0.12964307154829433,0.7015457788347206,0.25133826952278127,0.8107967896487536,0.0,0.1767938285955828,0.8279484899384119,0.024055781522370718,0.4896987271695712,0.29149584778723847
128,0.3547700368752944,0.6527942925089181,0.24666322899721663,0.38458095557793437,9.516460905349794e-05,0.3437599070062348,0.6175937819056088,0.0821615339918652,0.4894866842795985,0.2168611373909387
129,0.41607693368309356,0.7348394768133175,0.31824035007250445,0.5229230878777708,0.0,0.1007080207122477,0.794717254553239,0.013131900058105748,0.3181388365149318,0.6657205928729106
130,0.018587135527609013,0.6825208085612366,0.27882443100397997,0.8636923108222204,0.0,0.006129134523935327,0.8184961960280603,0.08959907030796047,0.3760494690331416,0.9442867654788183
131,0.2341663054501158,0.6480380499405469,0.33472549449735484,0.5615775071968426,0.0,0.06963964915988588,0.7262457596416692,0.0147588611272516,0.519224266876035,0.2957006202039314
132,0.022707763017969285,0.6753864447086801,0.3233128117762021,0.661265220177607,0.0,0.049138750924653904,0.7194941211342752,0.03428239395700175,0.6902970319726291,0.44497004099653104
133,0.20602543478424076,0.5897740784780023,0.2579306179543208,0.8850539636038126,0.0,0.11867272535136848,0.9006027072423672,0.032423009877977915,0.31853426785028616,0.5322190686429097
134,0.41607693368309356,0.41498216409036853,0.2605031722471818,0.465958680460191,0.0,0.13980767198562827,0.8014030234166584,0.0056943637420104574,0.2660049400262474,0.3387995374750341
135,0.6984906714370533,0.27110582639714625,0.2705312908638712,0.5564913993917017,0.0,0.07872767621261756,0.7354675097981095,0.04241719930273097,0.2610190666674307,0.4901713444759802
136,0.07195428668325055,0.7455410225921522,0.24669314241922666,0.6917818670084531,0.0,0.1863045545809997,0.8036755261337811,0.30156885531667627,0.5304911944891771,0.9316724482287395
137,0.011451414751619279,0.9167657550535078,0.15156133818405587,0.5208886447557143,0.0,0.2571066258057699,0.7056285610776273,0.35735037768739103,0.36996326500203436,0.3167244822873961
138,0.4954743902046695,0.7526753864447087,0.24062499109719585,0.5717497228071248,0.0012139917695473252,0.09542428405368275,0.7382999044890162,0.042998256827425904,0.6443410337377431,0.23368022705771047
139,0.6190932149154775,0.7966706302021405,0.2947839538706544,0.35101264406400356,0.0,0.10810525203423861,0.6342917366531633,0.07786170830912259,0.6099499693397442,0.23683380637023016
140,0.6653246452951294,0.4613555291319858,0.21617432972567968,0.4649414588991629,0.0,0.07354961428722392,0.7754503836906761,0.008948285880302147,0.5350185967345393,0.37664248922527066
141,0.22914114997406668,0.6361474435196195,0.22515690302068583,0.4964753272910373,0.0,0.06340483990277924,0.7095478048941144,0.07042417199302729,0.24339085235510885,0.10438347524440238
142,0.2030103414986113,0.887039239001189,0.2189135445125964,0.5178369800726297,0.0,0.09753777871710875,0.7640220004610874,0.14003486345148172,0.3179726407363046,0.13697046147377273
143,0.15878897330937916,0.9036860879904876,0.30126092196015536,0.6073524774431119,0.00023456790123456788,0.10810525203423861,0.7513420939959818,0.11795467751307377,0.541712274990974,0.20634920634920628
144,0.004205140555156464,0.727705112960761,0.2713289821174715,0.5992147049548863,1.0493827160493826e-05,0.11655923068794251,0.7730790765075914,0.02789076118535735,0.4096439398715135,0.13276568905707975
145,0.005813190307492178,0.544589774078478,0.22866389563919284,0.8250378915031483,0.0002829218106995885,0.2032125118884075,0.7637255870632018,0.22486926205694366,0.8516158241304808,0.5059392410385787
146,0.17285940864231664,0.3697978596908443,0.23610379102768272,0.5259747525608554,0.0,0.22963119518123218,0.8039719395316668,0.08611272515979082,0.32593284544365675,0.5900346893724376
147,0.04049681340318313,0.8394768133174793,0.2797617182269603,0.5432675190983349,0.0,0.07048504702525626,0.7823337614860191,0.08343986054619405,0.3297037703518192,0.506990434142752
148,0.12160282278661574,0.6777645659928655,0.24038283482378145,0.8769161911155869,7.283950617283951e-06,0.0922540420585438,0.7849356124230148,0.051249273678094134,0.4901801218386984,0.7708399032902342
149,0.3406996015423569,0.7312722948870392,0.22841461712244274,0.6948335316915377,0.0,0.11338898869280355,0.7986694331917135,0.01336432306798373,0.33549769904809934,0.231577840849364
150,0.5386907272986918,0.4661117717003567,0.2649089919746562,0.3815292908948498,0.0,0.1260699566733594,0.7368837071435628,0.007321324811156302,0.28823505813986805,0.21896352359928517
151,0.18592481288004434,0.6825208085612366,0.2643235435724603,0.5595430640747863,0.0,0.0835887139384973,0.7554589467443927,0.1818710052295177,0.20348094192890256,0.6110585514559024
152,0.30049835773396405,0.5029726516052317,0.26872651440260054,0.5005442135351501,0.0,0.7907640283208285,0.782432565951981,0.021382916908773964,0.5185250984280171,0.2820351098496794
153,0.05215517410761706,0.6206896551724139,0.22199177808229323,0.4507003570447679,0.0,0.17256683926873084,0.7775911471198498,0.025566531086577565,0.27818307897738015,0.4249973720172396
154,0.02240625368940634,0.6801426872770513,0.2595530649861971,0.6358346811519018,0.0,0.28246856176688157,0.7513091591739945,0.2818128994770482,0.5989180081722475,0.8885735309576368
155,0.09496949876355547,0.5600475624256838,0.2654574047115065,0.7263674000834124,1.728395061728395e-06,0.11021874669766459,0.8191878272897934,0.030331202789076115,0.3585473342770197,0.5048880479344054
